,motif,score,task
605,ETS,0.0262136776,"K562, real motif"
606,ETS,0.0188635010272,"K562, real motif"
607,ETS,0.0204289909452,"K562, real motif"
608,ETS,0.0197837632149,"K562, real motif"
609,ETS,0.0200554504991,"K562, real motif"
610,ETS,0.0197806414217,"K562, real motif"
611,ETS,0.0218450948596,"K562, real motif"
612,ETS,0.0192309971899,"K562, real motif"
613,ETS,0.0180382505059,"K562, real motif"
614,ETS,0.0175886508077,"K562, real motif"
615,ETS,0.0145405745134,"K562, real motif"
616,ETS,0.0166317895055,"K562, real motif"
617,ETS,0.0146209830418,"K562, real motif"
618,ETS,0.0151830352843,"K562, real motif"
619,ETS,0.0143085094169,"K562, real motif"
620,ETS,0.0148110631853,"K562, real motif"
621,ETS,0.00877340696752,"K562, real motif"
622,ETS,0.00652184057981,"K562, real motif"
623,ETS,0.0109986392781,"K562, real motif"
624,ETS,0.0125939520076,"K562, real motif"
625,ETS,0.00878457352519,"K562, real motif"
626,ETS,0.0120334178209,"K562, real motif"
627,ETS,0.0110404249281,"K562, real motif"
628,ETS,0.0114094112068,"K562, real motif"
629,ETS,0.0104144625366,"K562, real motif"
630,ETS,0.0124056190252,"K562, real motif"
631,ETS,0.0110627152026,"K562, real motif"
632,ETS,0.0112254647538,"K562, real motif"
633,ETS,0.00965032819659,"K562, real motif"
634,ETS,0.0101656159386,"K562, real motif"
635,ETS,0.0126428278163,"K562, real motif"
636,ETS,0.0138228563592,"K562, real motif"
637,ETS,0.0135922636837,"K562, real motif"
638,ETS,0.0113641256467,"K562, real motif"
639,ETS,0.0121750747785,"K562, real motif"
640,ETS,0.00808922294527,"K562, real motif"
641,ETS,0.00953313335776,"K562, real motif"
642,ETS,0.0108104413375,"K562, real motif"
643,ETS,0.010699451901,"K562, real motif"
644,ETS,0.00685183703899,"K562, real motif"
645,ETS,0.00940725393593,"K562, real motif"
646,ETS,0.0239330362529,"K562, real motif"
647,ETS,0.0264907199889,"K562, real motif"
648,ETS,0.0244694408029,"K562, real motif"
649,ETS,0.0203060824424,"K562, real motif"
650,ETS,0.0242777783424,"K562, real motif"
651,ETS,0.0268888175488,"K562, real motif"
652,ETS,0.0195490699261,"K562, real motif"
653,ETS,0.0259162615985,"K562, real motif"
654,ETS,0.0285554304719,"K562, real motif"
655,ETS,0.0240553636104,"K562, real motif"
656,ETS,0.0248007643968,"K562, real motif"
657,ETS,0.0278228037059,"K562, real motif"
658,ETS,0.0232337396592,"K562, real motif"
659,ETS,0.0256685316563,"K562, real motif"
660,ETS,0.0281202811748,"K562, real motif"
661,ETS,0.0311550255865,"K562, real motif"
662,ETS,0.0218351799995,"K562, real motif"
663,ETS,0.0264152772725,"K562, real motif"
664,ETS,0.0257373582572,"K562, real motif"
665,ETS,0.0207288190722,"K562, real motif"
666,ETS,0.0190579872578,"K562, real motif"
667,ETS,0.0227885972708,"K562, real motif"
668,ETS,0.0229773446918,"K562, real motif"
669,ETS,0.017033489421,"K562, real motif"
670,ETS,0.0164263565093,"K562, real motif"
671,ETS,0.019853759557,"K562, real motif"
672,ETS,0.021348958835,"K562, real motif"
673,ETS,0.0204246528447,"K562, real motif"
674,ETS,0.0217797849327,"K562, real motif"
675,ETS,0.0200538579375,"K562, real motif"
676,ETS,0.0188422575593,"K562, real motif"
677,ETS,0.0240648742765,"K562, real motif"
678,ETS,0.0195967871696,"K562, real motif"
679,ETS,0.0242960266769,"K562, real motif"
680,ETS,0.025259681046,"K562, real motif"
681,ETS,0.0264902953058,"K562, real motif"
682,ETS,0.0287187341601,"K562, real motif"
683,ETS,0.0291368253529,"K562, real motif"
684,ETS,0.0290542170405,"K562, real motif"
685,ETS,0.00565059902146,"K562, real motif"
686,ETS,0.00513216806576,"K562, real motif"
687,ETS,0.00823771581054,"K562, real motif"
688,ETS,0.00593752413988,"K562, real motif"
689,ETS,0.00589997367933,"K562, real motif"
690,ETS,0.00426478078589,"K562, real motif"
691,ETS,0.00347040453926,"K562, real motif"
692,ETS,0.00388894742355,"K562, real motif"
693,ETS,0.00109494966455,"K562, real motif"
694,ETS,0.00787480827421,"K562, real motif"
695,ETS,0.00419772369787,"K562, real motif"
696,ETS,0.00781723950058,"K562, real motif"
697,ETS,0.00300492043607,"K562, real motif"
698,ETS,0.0057729203254,"K562, real motif"
699,ETS,0.00746130244806,"K562, real motif"
700,ETS,0.00150674383622,"K562, real motif"
701,ETS,0.00594615656883,"K562, real motif"
702,ETS,0.00373208662495,"K562, real motif"
703,ETS,0.00859674718231,"K562, real motif"
704,ETS,0.00335057103075,"K562, real motif"
705,ETS,0.00341991265304,"K562, real motif"
706,ETS,0.00643781851977,"K562, real motif"
707,ETS,0.00598995806649,"K562, real motif"
708,ETS,0.00539934402332,"K562, real motif"
709,ETS,0.0146775878966,"K562, real motif"
710,ETS,0.0143009154126,"K562, real motif"
711,ETS,0.0168031975627,"K562, real motif"
712,ETS,0.0149458060041,"K562, real motif"
713,ETS,0.00549482973292,"K562, real motif"
714,ETS,0.0085967592895,"K562, real motif"
715,ETS,0.00904279667884,"K562, real motif"
716,ETS,0.0101674329489,"K562, real motif"
717,ETS,0.00696832966059,"K562, real motif"
718,ETS,0.0101269073784,"K562, real motif"
719,ETS,0.00783639308065,"K562, real motif"
720,ETS,0.0125457728282,"K562, real motif"
721,ETS,0.0123683419079,"K562, real motif"
722,ETS,0.0120388334617,"K562, real motif"
723,ETS,0.015511485748,"K562, real motif"
724,ETS,0.0124079966918,"K562, real motif"
725,ETS,0.0134799275547,"K562, real motif"
726,ETS,0.0122139900923,"K562, real motif"
727,ETS,0.012871243991,"K562, real motif"
728,ETS,0.0110638644546,"K562, real motif"
729,ETS,0.0146638127044,"K562, real motif"
730,ETS,0.0155594851822,"K562, real motif"
731,ETS,0.014912894927,"K562, real motif"
732,ETS,0.0131870051846,"K562, real motif"
733,ETS,0.0146642737091,"K562, real motif"
734,ETS,0.0117601063102,"K562, real motif"
735,ETS,0.0142454858869,"K562, real motif"
736,ETS,0.0135591467842,"K562, real motif"
737,ETS,0.0144966272637,"K562, real motif"
738,ETS,0.0105590829626,"K562, real motif"
739,ETS,0.0122765786946,"K562, real motif"
740,ETS,0.00184012472164,"K562, real motif"
741,ETS,-0.00359003152698,"K562, real motif"
742,ETS,0.00111228146125,"K562, real motif"
743,ETS,0.000644187792204,"K562, real motif"
744,ETS,-0.000629381858744,"K562, real motif"
745,ETS,0.00112713687122,"K562, real motif"
746,ETS,0.00101126625668,"K562, real motif"
747,ETS,0.00213683559559,"K562, real motif"
748,ETS,-0.000984825426713,"K562, real motif"
749,ETS,-0.00145744078327,"K562, real motif"
750,ETS,-0.00122512760572,"K562, real motif"
751,ETS,-0.00088147300994,"K562, real motif"
752,ETS,0.00263061351143,"K562, real motif"
753,ETS,0.000920588208828,"K562, real motif"
754,ETS,0.017889291048,"K562, real motif"
755,ETS,0.0209850110114,"K562, real motif"
756,ETS,0.020532624796,"K562, real motif"
757,ETS,0.0253966525197,"K562, real motif"
758,ETS,0.0195322949439,"K562, real motif"
759,ETS,0.0247425865382,"K562, real motif"
760,ETS,0.0164282787591,"K562, real motif"
761,ETS,0.0225775446743,"K562, real motif"
762,ETS,0.0208997931331,"K562, real motif"
763,ETS,0.0209312792867,"K562, real motif"
764,ETS,0.0242757964879,"K562, real motif"
765,ETS,0.0202164817601,"K562, real motif"
766,ETS,0.0206862632185,"K562, real motif"
767,ETS,0.019322194159,"K562, real motif"
768,ETS,0.0182513613254,"K562, real motif"
769,ETS,0.0193631630391,"K562, real motif"
770,ETS,0.0200946871191,"K562, real motif"
771,ETS,0.0189783778042,"K562, real motif"
772,ETS,0.0158711373806,"K562, real motif"
773,ETS,0.0160057861358,"K562, real motif"
774,ETS,0.017132576555,"K562, real motif"
775,ETS,0.000624573382083,"K562, real motif"
776,ETS,0.000192077917745,"K562, real motif"
777,ETS,0.00310500850901,"K562, real motif"
778,ETS,0.00265701534227,"K562, real motif"
779,ETS,0.000220125875785,"K562, real motif"
780,ETS,9.47139851633e-05,"K562, real motif"
781,ETS,0.00232651364058,"K562, real motif"
782,ETS,0.00150218571071,"K562, real motif"
783,ETS,0.000759010436013,"K562, real motif"
784,ETS,0.00183830480091,"K562, real motif"
785,ETS,0.00352624082007,"K562, real motif"
786,ETS,0.00341732357629,"K562, real motif"
787,ETS,-0.00241985521279,"K562, real motif"
788,ETS,0.00250276550651,"K562, real motif"
789,ETS,0.00389715493657,"K562, real motif"
790,ETS,0.000558278756216,"K562, real motif"
791,ETS,0.0066639482975,"K562, real motif"
792,ETS,0.00454620830715,"K562, real motif"
793,ETS,0.00552832707763,"K562, real motif"
794,ETS,0.00690642325208,"K562, real motif"
795,ETS,0.00473250122741,"K562, real motif"
796,ETS,0.00379305984825,"K562, real motif"
797,ETS,0.00325455865823,"K562, real motif"
798,ETS,0.00285218725912,"K562, real motif"
799,ETS,0.00607761787251,"K562, real motif"
800,ETS,0.00338673894294,"K562, real motif"
801,ETS,0.00498559419066,"K562, real motif"
802,ETS,0.0163128580898,"K562, real motif"
803,ETS,0.0193526446819,"K562, real motif"
804,ETS,0.0191413126886,"K562, real motif"
805,ETS,0.0176067370921,"K562, real motif"
806,ETS,0.020069250837,"K562, real motif"
807,ETS,0.0246965177357,"K562, real motif"
808,ETS,0.0222307164222,"K562, real motif"
809,ETS,0.0260467343032,"K562, real motif"
810,ETS,0.02529649809,"K562, real motif"
811,ETS,0.0251682698727,"K562, real motif"
812,ETS,0.0268374737352,"K562, real motif"
813,ETS,0.0259344875813,"K562, real motif"
814,ETS,0.022368548438,"K562, real motif"
815,ETS,0.0278200209141,"K562, real motif"
816,ETS,0.0230602398515,"K562, real motif"
817,ETS,0.0260695740581,"K562, real motif"
818,ETS,0.0265673417598,"K562, real motif"
819,ETS,0.0266834795475,"K562, real motif"
820,ETS,0.0273319706321,"K562, real motif"
821,ETS,0.024232506752,"K562, real motif"
822,ETS,0.0202347449958,"K562, real motif"
823,ETS,0.0236740093678,"K562, real motif"
824,ETS,0.0227100253105,"K562, real motif"
825,ETS,0.0236141458154,"K562, real motif"
826,ETS,0.0207632016391,"K562, real motif"
827,ETS,0.00902162771672,"K562, real motif"
828,ETS,0.0108867371455,"K562, real motif"
829,ETS,0.0151311187074,"K562, real motif"
830,ETS,0.0089493393898,"K562, real motif"
831,ETS,0.0111125623807,"K562, real motif"
832,ETS,0.0115440189838,"K562, real motif"
833,ETS,0.011482115835,"K562, real motif"
834,ETS,0.00886971876025,"K562, real motif"
835,ETS,0.0155084347352,"K562, real motif"
836,ETS,0.015736989677,"K562, real motif"
837,ETS,0.016716979444,"K562, real motif"
838,ETS,0.014276009053,"K562, real motif"
839,ETS,0.0160146430135,"K562, real motif"
840,ETS,0.0169469136745,"K562, real motif"
841,ETS,0.0166079830378,"K562, real motif"
842,ETS,0.0130876936018,"K562, real motif"
843,ETS,0.0172604005784,"K562, real motif"
844,ETS,0.0177050158381,"K562, real motif"
845,ETS,0.0158765539527,"K562, real motif"
846,ETS,0.0131383622065,"K562, real motif"
847,ETS,0.012706970796,"K562, real motif"
848,ETS,0.0127291204408,"K562, real motif"
849,ETS,0.000299545121379,"K562, real motif"
850,ETS,-0.00251548900269,"K562, real motif"
851,ETS,-0.000640733924229,"K562, real motif"
852,ETS,0.00273105152883,"K562, real motif"
853,ETS,-0.000291762291454,"K562, real motif"
854,ETS,-0.00204232870601,"K562, real motif"
855,ETS,0.000976029084995,"K562, real motif"
856,ETS,-0.00055465841433,"K562, real motif"
857,ETS,-0.00319827068597,"K562, real motif"
858,ETS,-0.00311398971826,"K562, real motif"
859,ETS,-0.00545032927766,"K562, real motif"
860,ETS,-0.0023004738614,"K562, real motif"
861,ETS,0.000678178621456,"K562, real motif"
862,ETS,-0.00448141433299,"K562, real motif"
863,ETS,-0.00944803096354,"K562, real motif"
864,ETS,-0.00613354099914,"K562, real motif"
865,ETS,-0.00254378980026,"K562, real motif"
866,ETS,-0.00132578529883,"K562, real motif"
867,ETS,-0.00336465309374,"K562, real motif"
868,ETS,-0.0036225237418,"K562, real motif"
869,ETS,-0.00412323186174,"K562, real motif"
870,ETS,-0.00142691272777,"K562, real motif"
871,ETS,-0.00441362289712,"K562, real motif"
872,ETS,-0.00212170998566,"K562, real motif"
873,ETS,-0.00410932628438,"K562, real motif"
874,ETS,-0.00205479934812,"K562, real motif"
875,ETS,0.00170893291943,"K562, real motif"
876,ETS,0.0167310032994,"K562, real motif"
877,ETS,0.014617391862,"K562, real motif"
878,ETS,0.0198291763663,"K562, real motif"
879,ETS,0.0164599828422,"K562, real motif"
880,ETS,0.0174786690623,"K562, real motif"
881,ETS,0.0217049848288,"K562, real motif"
882,ETS,0.0143836997449,"K562, real motif"
883,ETS,0.0189645141363,"K562, real motif"
884,ETS,0.0198578797281,"K562, real motif"
885,ETS,0.0226234328002,"K562, real motif"
886,ETS,0.0206116680056,"K562, real motif"
887,ETS,0.0176314003766,"K562, real motif"
888,ETS,0.0202183499932,"K562, real motif"
889,ETS,0.0226348936558,"K562, real motif"
890,ETS,0.0010049570119,"K562, real motif"
891,ETS,0.00393384322524,"K562, real motif"
892,ETS,0.00300681986846,"K562, real motif"
893,ETS,0.00256004719995,"K562, real motif"
894,ETS,0.00306387245655,"K562, real motif"
895,ETS,0.00185903080273,"K562, real motif"
896,ETS,0.0021425767336,"K562, real motif"
897,ETS,0.00498536368832,"K562, real motif"
898,ETS,0.00605527777225,"K562, real motif"
899,ETS,0.00172183255199,"K562, real motif"
900,ETS,0.00352753419429,"K562, real motif"
901,ETS,0.00268410355784,"K562, real motif"
902,ETS,0.00307396193966,"K562, real motif"
903,ETS,-0.00065730541246,"K562, real motif"
904,ETS,-5.25102950633e-05,"K562, real motif"
905,ETS,0.00335481693037,"K562, real motif"
906,ETS,0.00844696909189,"K562, real motif"
907,ETS,0.00611966056749,"K562, real motif"
908,ETS,0.00327676394954,"K562, real motif"
909,ETS,0.00424528308213,"K562, real motif"
910,ETS,0.00107823894359,"K562, real motif"
911,ETS,0.00669407984242,"K562, real motif"
912,ETS,0.00201672804542,"K562, real motif"
913,ETS,0.00726190023124,"K562, real motif"
914,ETS,0.000992557150312,"K562, real motif"
915,ETS,0.00104970834218,"K562, real motif"
916,ETS,0.00938170775771,"K562, real motif"
917,ETS,0.00935662910342,"K562, real motif"
918,ETS,0.0110878134146,"K562, real motif"
919,ETS,0.00500943046063,"K562, real motif"
920,ETS,0.00903449393809,"K562, real motif"
921,ETS,0.0130500430241,"K562, real motif"
922,ETS,0.00831122603267,"K562, real motif"
923,ETS,0.00953663978726,"K562, real motif"
924,ETS,0.0103899724782,"K562, real motif"
925,ETS,0.00609601708129,"K562, real motif"
926,ETS,0.00829613674432,"K562, real motif"
927,ETS,0.00749583728611,"K562, real motif"
928,ETS,0.00974202528596,"K562, real motif"
929,ETS,0.00665554590523,"K562, real motif"
930,ETS,0.00568806845695,"K562, real motif"
931,ETS,0.00500922929496,"K562, real motif"
932,ETS,0.00804956816137,"K562, real motif"
933,ETS,0.00673243263736,"K562, real motif"
934,ETS,0.00718983309343,"K562, real motif"
935,ETS,0.00430703442544,"K562, real motif"
936,ETS,0.0066805165261,"K562, real motif"
937,ETS,0.00479616457596,"K562, real motif"
938,ETS,0.00246462435462,"K562, real motif"
939,ETS,0.00375116686337,"K562, real motif"
940,ETS,0.00358298118226,"K562, real motif"
941,ETS,0.00212865904905,"K562, real motif"
942,ETS,0.00109205464832,"K562, real motif"
943,ETS,0.000276211998425,"K562, real motif"
944,ETS,-0.0021359550301,"K562, real motif"
945,ETS,0.00407687900588,"K562, real motif"
946,ETS,0.0029415411409,"K562, real motif"
947,ETS,-0.00482698716223,"K562, real motif"
948,ETS,0.00327418441884,"K562, real motif"
949,ETS,0.0031223311089,"K562, real motif"
950,ETS,0.00290983938612,"K562, real motif"
951,ETS,0.0010484874947,"K562, real motif"
952,ETS,-0.00180929969065,"K562, real motif"
953,ETS,0.000459237868199,"K562, real motif"
954,ETS,0.00233433558606,"K562, real motif"
955,ETS,-0.00292960042134,"K562, real motif"
956,ETS,0.00463185878471,"K562, real motif"
957,ETS,-0.00282357330434,"K562, real motif"
958,ETS,-0.00240877782926,"K562, real motif"
959,ETS,-0.000546359224245,"K562, real motif"
960,ETS,-0.000649364723358,"K562, real motif"
961,ETS,-0.00179384753574,"K562, real motif"
962,ETS,0.000727218051907,"K562, real motif"
963,ETS,-0.000179293565452,"K562, real motif"
964,ETS,-0.00232487986796,"K562, real motif"
965,ETS,0.00996027048677,"K562, real motif"
966,ETS,0.0082773109898,"K562, real motif"
967,ETS,0.00802591163665,"K562, real motif"
968,ETS,0.00693079968914,"K562, real motif"
969,ETS,0.0107580414042,"K562, real motif"
970,ETS,0.00610827235505,"K562, real motif"
971,ETS,0.00372881744988,"K562, real motif"
972,ETS,0.00145129184239,"K562, real motif"
973,ETS,0.00291155674495,"K562, real motif"
974,ETS,0.00246669212356,"K562, real motif"
975,ETS,0.00315688946284,"K562, real motif"
976,ETS,0.00414666114375,"K562, real motif"
977,ETS,0.00454622181132,"K562, real motif"
978,ETS,0.00546633638442,"K562, real motif"
979,ETS,0.00310202990659,"K562, real motif"
980,ETS,0.00197125249542,"K562, real motif"
981,ETS,0.00558374309912,"K562, real motif"
982,ETS,0.00176688854117,"K562, real motif"
983,ETS,0.00523357791826,"K562, real motif"
984,ETS,0.00347575987689,"K562, real motif"
985,ETS,0.00309828319587,"K562, real motif"
986,ETS,0.00756120635197,"K562, real motif"
987,ETS,0.00384347792715,"K562, real motif"
988,ETS,0.000330391601892,"K562, real motif"
989,ETS,0.00240755593404,"K562, real motif"
990,ETS,0.000679237826262,"K562, real motif"
991,ETS,0.000552062003408,"K562, real motif"
992,ETS,0.00323904771358,"K562, real motif"
993,ETS,-0.000638681580313,"K562, real motif"
994,ETS,0.00705339293927,"K562, real motif"
995,ETS,0.00401733629405,"K562, real motif"
996,ETS,0.00515150092542,"K562, real motif"
997,ETS,0.00318361655809,"K562, real motif"
998,ETS,0.00627004075795,"K562, real motif"
999,ETS,0.00250775716268,"K562, real motif"
1000,ETS,0.00468376325443,"K562, real motif"
1001,ETS,0.00335999787785,"K562, real motif"
1002,ETS,0.00400121323764,"K562, real motif"
1003,ETS,0.00578351784497,"K562, real motif"
1004,ETS,0.00526354042813,"K562, real motif"
1005,ETS,0.00268646143377,"K562, real motif"
1006,ETS,0.0135239548981,"K562, real motif"
1007,ETS,0.0223551373929,"K562, real motif"
1008,ETS,0.0222102832049,"K562, real motif"
1009,ETS,0.0237793792039,"K562, real motif"
1010,ETS,0.0310986805707,"K562, real motif"
1011,ETS,0.0251951199025,"K562, real motif"
1012,ETS,0.0237089116126,"K562, real motif"
1013,ETS,0.0291040856391,"K562, real motif"
1014,ETS,0.0283161625266,"K562, real motif"
1015,ETS,0.0315262302756,"K562, real motif"
1016,ETS,0.0340077802539,"K562, real motif"
1017,ETS,0.000362858816516,"K562, real motif"
1018,ETS,0.000779644004069,"K562, real motif"
1019,ETS,-4.87911856908e-05,"K562, real motif"
1020,ETS,0.00163388368674,"K562, real motif"
1021,ETS,0.00157101964578,"K562, real motif"
1022,ETS,0.00447655050084,"K562, real motif"
1023,ETS,0.00117283908185,"K562, real motif"
1024,ETS,0.00208785873838,"K562, real motif"
1025,ETS,0.000365537329344,"K562, real motif"
1026,ETS,0.00217972602695,"K562, real motif"
1027,ETS,0.00228345557116,"K562, real motif"
1028,ETS,0.00120520300698,"K562, real motif"
1029,ETS,0.0019219997339,"K562, real motif"
1030,ETS,0.00445208512247,"K562, real motif"
1031,ETS,0.00193506747019,"K562, real motif"
1032,ETS,0.00278819259256,"K562, real motif"
